gotu	covered_length	total_length	coverage_ratio	strain
G001049735	413	2888349	0.00014298826076765655	Nereida ignava CECT 5292 N.ignavaCECT5292_MIRA
G002011685	413	3099908	0.00013322976036708186	Deferribacteres bacterium JdFR-76 ASM201168v1
G000950415	412	4607317	8.942297653927437e-05	Photobacterium leiognathi ATCC 25521
G001708955	412	4466495	9.224235110528501e-05	Candidatus Thiodiazotropha endoloripes isolate G_C
G000714705	412	1176739	0.00035012012009460043	Borreliella garinii 935
G000222305	412	1403443	0.0002935637571315686	Borreliella bissettii DN127
G000379425	412	2944170	0.00013993757153968691	Corynebacterium lubricantis DSM 45231
G001536085	412	2084989	0.00019760296097485406	Candidatus Kryptonium thompsoni JGI-12
G900142605	412	7182135	5.736455803183872e-05	Chitinophaga jiangningensis DSM 27406
G001458335	411	3362067	0.00012224622531317787	Thalassobius sp. CECT 5113 Thalassobius_sp._CECT5113_Velvet_Prokka
G000409775	411	5070590	8.105565624513124e-05	Halomonas anticariensis FP35 = DSM 16096 FP35
G001798535	411	1764685	0.0002329027560159462	Deltaproteobacteria bacterium RIFCSPLOWO2_12_FULL_50_11 ASM179853v1
G000739515	411	7147157	5.750538290959608e-05	Candidatus Moduliflexus flocculans ASM73951v1
G000622405	410	3540159	0.00011581400722396932	Sulfitobacter donghicola DSW-25 = KCTC 12864 = JCM 14565 KCTC 12864
G001705805	410	3946855	0.00010388017801515383	Acidithiobacillus thiooxidans DXS-W
G001600985	410	3428293	0.00011959304528521921	Legionella pneumophila NY30
G000516655	410	1231521	0.0003329216472963108	Chlamydia pneumoniae B21
G001803315	410	4090690	0.00010022758996648487	Lentisphaerae bacterium RIFOXYC12_FULL_60_16 ASM180331v1
G000024985	409	3993764	0.00010240965665472471	Sphaerobacter thermophilus DSM 20745
G001603925	409	3602172	0.0001135426070715113	Fibrobacterales bacterium Fibro_03 ASM160392v1
G000576405	409	2733013	0.00014965168478891245	Xylella taiwanensis PLS229
G900061705	409	3363943	0.00012158351077886872	Legionella pneumophila 2531STDY5467457
G000427825	409	4526423	9.035832488479313e-05	Thermocrispum municipale DSM 44069
G900103825	409	6252761	6.541110399070107e-05	Paenibacillus sp. yr247 YR247
G900106945	409	3971609	0.00010298093291660887	Marinobacter mobilis CGMCC 1.7059
G900142565	409	3443921	0.00011875998317034567	Chishuiella changwenlii DSM 27989
G900129295	409	4677460	8.744061948151347e-05	Flavisolibacter ginsengisoli DSM 18119
G000814865	408	2337177	0.000174569576886988	Corynebacterium pseudotuberculosis VD57 isolate Goat
G000235425	408	9978592	4.0887532028566754e-05	Frankia sp. CN3 ASM23542v3
G001307545	408	6254616	6.523182238525915e-05	Mycobacterium fortuitum CT6
G000949295	408	4019867	0.00010149589526220644	Acidithrix ferrooxidans Py-F3
G001969175	408	2362226	0.00017271844438254425	Corynebacterium pseudotuberculosis MB44
G000765665	408	2010363	0.00020294842274753364	Helicobacter sp. MIT 05-5293 ASM76566v1
G900115565	408	5955155	6.851207063460145e-05	Yuhushiella deserti CGMCC 4.5579
G000827005	407	8384669	4.854097400863409e-05	Streptomyces albus DSM 41398
G000372445	407	2300451	0.000176921829676007	Corynebacterium ulceribovis DSM 45146
G001192655	407	1686852	0.00024127783587416088	Caedibacter varicaedens ASM119265v1
G000620185	407	5093035	7.991305773472988e-05	Geodermatophilaceae bacterium URHB0062 ASM62018v1
G000176355	407	3273334	0.000124338060216281	Citromicrobium bathyomarinum JL354
G000607205	407	1403817	0.0002899238291030811	Bartonella bacilliformis San Pedro600-02
G000515115	406	4681465	8.672498886566491e-05	Nocardiopsis sp. CNT312 ASM51511v1
G000760355	406	1746977	0.00023240145691671957	Prochlorococcus marinus str. SS51
G000015125	406	3133902	0.00012955095596480043	Chlorobium phaeobacteroides DSM 266
G900102835	405	4629350	8.748528411116032e-05	Sphingobacterium mizutaii DSM 11724
G001044235	405	7379520	5.488161831663848e-05	Mycobacterium chlorophenolicum DSM 43826
G000423025	405	3330647	0.00012159799582483524	Gordonia shandongensis DSM 45094
G000688455	405	3686523	0.00010985961568665108	Acidobacterium ailaaui PMMR2
G000304735	405	905471	0.0004472810283266941	Borrelia afzelii HLJ01
G000147815	405	11138313	3.6360982134368106e-05	Streptomyces violaceusniger Tu 4113
G900110915	404	4196045	9.628114093152004e-05	bacterium A52C2 IMG-taxon 2671180139 annotated assembly
G002009735	404	4427752	9.124268929244457e-05	Leptonema illini 56270
G000425465	404	3192093	0.00012656272859218074	Flavobacterium filum DSM 17961
G001429025	404	4578346	8.824147410440364e-05	Phenylobacterium sp. Root700 Root700
G000020465	404	2763181	0.00014620830122963352	Chlorobium limicola DSM 245
G000720335	404	4163496	9.703383887002653e-05	Marmoricola aequoreus NRRL B-24464
G000515235	404	2645910	0.0001526884890264597	Synechococcus sp. CC9616 ASM51523v1
G001180325	404	1443989	0.00027978052464388577	Prochlorococcus marinus SCGC AAA795-M23
G000699505	403	1430433	0.0002817328738920313	Rhodoluna lacicola MWH-Ta8
G900156635	403	4569005	8.820301137775073e-05	Neptunomonas antarctica DSM 22306
G000498655	403	2163236	0.00018629497659987168	Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023 ASM49865v1
G001412105	403	2413873	0.00016695161675862815	Corynebacterium oculi NML 130210
G001969485	403	2320434	0.00017367440745998377	Corynebacterium pseudotuberculosis PA06
G000730365	403	2338139	0.00017235929942573987	Corynebacterium pseudotuberculosis 48252
G000701585	403	4175408	9.65175139770772e-05	Acidiphilium angustum ATCC 35903
G000635535	403	977410	0.00041231417726440286	Prochlorococcus sp. scB243_496M6 De novo assembly of single-cell genomes
G000200595	403	1672681	0.0002409305779165304	Helicobacter felis ATCC 49179
G001857665	403	3298172	0.00012218889736496458	Acidithiobacillus ferrivorans PQ33
G000455325	402	6908835	5.8186365718677606e-05	Mycobacterium septicum DSM 44393 type strain: DSM 44393
G001613505	402	7562813	5.315482479865627e-05	Nocardia mikamii NBRC 108933
G000017785	402	1890909	0.00021259616406712329	Francisella tularensis subsp. holarctica FTNF002-00
G001631985	402	2498944	0.0001608679506223429	Prochlorococcus sp. MIT 1306 ASM163198v1
G000401255	402	4965572	8.095744055266946e-05	Xanthomonas maliensis M97
G000376805	401	3277765	0.00012233945996738632	Henriciella marina DSM 19595
G000622345	400	4131080	9.682697986967089e-05	Sulfitobacter mediterraneus KCTC 32188
G000620885	400	2916187	0.00013716541497510278	Listeria monocytogenes Lm25180
G000007725	400	618379	0.0006468524966080672	Buchnera aphidicola str. Bp (Baizongia pistaciae)
G000620785	400	9931328	4.027658738086186e-05	Pseudonocardia acaciae DSM 45401
G001509345	400	1882878	0.00021244074231044179	Clostridiales bacterium 38_11 ASM150934v1
G000312285	400	4755998	8.410432468642754e-05	Microcystis aeruginosa PCC 9701
G900114165	399	4137344	9.64386814342728e-05	Halobacillus dabanensis CGMCC 1.3704
G000701265	399	3580227	0.00011144544745347152	Legionella wadsworthii DSM 21896 = ATCC 33877
G001463885	399	4187548	9.528248989623522e-05	Aureimonas altamirensis DSM 21988 ASM146388v1
G000156355	398	3047652	0.0001305923379703457	Methylophaga thiooxydans DMS010
G001854205	398	9384763	4.240916899020252e-05	Moorea producens JHB
G000688235	398	4053560	9.818529884841967e-05	Terasakiella pusilla DSM 6293
G000192745	397	4718963	8.412865284173662e-05	Polymorphum gilvum SL003B-26A1
G000586015	397	1658709	0.00023934276597040229	Candidatus Synechococcus spongiarum SH4
G000144605	396	3445263	0.00011494042689919463	Brevundimonas subvibrioides ATCC 15264
G000276805	396	4889582	8.098851803692013e-05	Moritella dasanensis ArB 0140
G000421325	396	1995180	0.00019847833278200462	alpha proteobacterium SCGC AAA536-K22 ASM42132v1
G000312265	396	5011016	7.902589015880212e-05	Microcystis aeruginosa PCC 9809
G001904645	396	5639496	7.021904085045897e-05	Fischerella major NIES-592
G000015645	396	1669886	0.00023714193663519547	Prochlorococcus marinus str. AS9601
G000423625	396	5056835	7.83098519133015e-05	Pseudonocardia asaccharolytica DSM 44247 = NBRC 16224 DSM 44247
G000482805	396	2767614	0.00014308353693831582	Deinococcus murrayi DSM 11303
G900054435	395	3448094	0.0001145560416856385	Legionella pneumophila 2532STDY5467653
G000019685	395	1574881	0.00025081260107906564	Borrelia duttonii Ly
G900053745	394	3624857	0.00010869394296106025	Legionella pneumophila 2532STDY5467640
G000258405	394	3658997	0.00010767978219167712	Ignavibacterium album JCM 16511
G000331535	394	6737864	5.847550499683579e-05	Fulvivirga imtechensis AK7
G001772355	394	1330415	0.00029614819436040633	candidate division WOR-1 bacterium RIFCSPHIGHO2_02_FULL_45_12 ASM177235v1
G900057625	394	3483235	0.00011311324099579844	Legionella pneumophila 2532STDY5467631
G000760235	393	1841163	0.00021345204091109804	Prochlorococcus marinus str. PAC1
G000701425	393	4031778	9.74756050556355e-05	Deinococcus frigens DSM 12807
G000312725	393	4262564	9.21980291674213e-05	Microcystis aeruginosa PCC 9806
G000737535	393	2789000	0.00014091072068841878	Synechococcus sp. KORDI-100 ASM73753v1
G000220565	393	4649474	8.452569043293929e-05	Oceanicola sp. S124 ASM22056v2
G001656095	393	1953951	0.0002011309393121936	Moraxella catarrhalis F18
G000721445	392	8825667	4.441590646916545e-05	Streptomyces sp. NRRL F-5053 ASM72144v1
G900114975	392	2808342	0.0001395841389688293	Thermodesulforhabdus norvegica DSM 9990
G001747005	392	3410249	0.00011494761819444856	Cyanobacterium sp. IPPAS B-1200 ASM174700v1
G000739935	392	5293384	7.405470678114416e-05	Rhizobium rubi NBRC 13261
G002020965	392	2366897	0.00016561768425072995	Solemya velum gill symbiont isolate NJ-SRI9
G001418465	391	9783257	3.9966240281738486e-05	Streptomyces kanamyceticus NRRL B-2535
G001632285	390	1885013	0.00020689512486120784	Moraxella catarrhalis CCUG 353
G000349585	390	3927728	9.929404480147301e-05	Dietzia sp. UCD-THP
G001614315	390	3644302	0.00010701637789623363	Halofilum ochraceum XJ16
G001650195	390	5551896	7.024627262470335e-05	Phormidesmis priestleyi BC1401
G000510265	390	1518636	0.0002568094000142233	Candidatus Endolissoclinum faulkneri L5
G000252785	389	1566160	0.00024837819890688055	Candidatus Arthromitus sp. SFB-mouse-SU ASM25278v2
G000312545	389	2002317	0.00019427493249070952	Bartonella senegalensis OS02
G900142505	389	3736655	0.00010410380407075312	Fibrobacter sp. UWH5 IMG-taxon 2700988685 annotated assembly
G001725215	388	1736938	0.00022338160602163116	Clostridium sp. SCN 57-10 ASM172521v1
G000023925	388	2785024	0.00013931657321444987	Kytococcus sedentarius DSM 20547
G900104055	387	3211419	0.00012050747660146496	Selenomonas ruminantium S137
G000935125	387	8651730	4.47309382054225e-05	Streptomyces natalensis ATCC 27448
G000969445	387	3497719	0.00011064353654481677	Devosia chinhatensis IPL18
G000015965	387	1641879	0.00023570555442879775	Prochlorococcus marinus str. MIT 9301
G000422805	387	4856512	7.968682049998024e-05	Nocardioides halotolerans DSM 19273
G000257665	386	1359862	0.0002838523320748723	Candidatus Aquiluna sp. IMCC13023 ASM25766v1
G001876035	386	2378368	0.00016229616274689198	Corynebacterium diphtheriae ST395-KZN-2015-45237
G000484715	385	1057534	0.0003640544890282487	Deltaproteobacteria bacterium SCGC AAA003-F15 ASM48471v1
G001570425	385	7387494	5.2115101548644234e-05	Mycobacterium brisbanense JCM15654
G001508745	385	2037571	0.000188950470928375	Archaeoglobus fulgidus isolate 49_95
G000341545	384	3077713	0.00012476796894317306	Nitrospina gracilis 3/211
G001010945	384	2887216	0.00013300009420840007	Erythrobacter luteus KA37
G900142465	384	3921019	9.79337259013537e-05	Fibrobacter sp. UWH6 IMG-taxon 2700988679 annotated assembly
G000234355	384	2887061	0.0001330072346929975	Gluconobacter morbifer G707
G001438125	384	1915951	0.00020042266216620364	Cryomorphaceae bacterium BACL21 MAG-121220-bin10 ASM143812v1
G000192965	384	1814430	0.0002116367123559465	Moraxella catarrhalis 12P80B1
G000092925	384	4765023	8.05872290647915e-05	Starkeya novella DSM 506
G000717135	384	10971538	3.499965091494009e-05	Catenuloplanes japonicus NRRL B-16061
G001046855	384	5162321	7.438514575130062e-05	Tetrasphaera japonica T1-X7
G001443525	383	4091572	9.360705371920621e-05	Desulfobacteraceae bacterium RAAP-1 ASM144352v1
G000685295	383	4280175	8.948232256858657e-05	Hyphomonas oceanitis SCH89
G001449115	383	5345702	7.16463431743857e-05	Terracidiphilus gabretensis S55
G001276615	383	3845602	9.959428978869888e-05	Achromatium sp. WMS3 ASM127661v1
G000527075	382	4941689	7.730150561882789e-05	Saccharomonospora sp. CNQ490 ASM52707v1
G001708965	382	4462668	8.559901834507966e-05	Candidatus Thiodiazotropha endoloripes isolate G_A
G000181895	382	1252559	0.0003049756538414558	Borreliella spielmanii A14S
G001423045	382	4022070	9.49759700850557e-05	Rathayibacter sp. Leaf296 Leaf296
G000015405	382	6256079	6.106061000828155e-05	Mycobacterium sp. KMS ASM1540v1
G001263205	381	12191466	3.1251368785345424e-05	Labilithrix luteola DSM 27648
G900129215	381	7828785	4.86665555383115e-05	Pedobacter caeni DSM 16990
G001679105	381	1909123	0.00019956807392713827	Moraxella catarrhalis CCUG 18283
G000474745	380	2591328	0.00014664295681596464	Chitinivibrio alkaliphilus ACht1
G000564855	380	7529476	5.046831944214976e-05	Actinokineospora spheciospongiae EG49
G001469005	380	3494361	0.00010874663493554329	SAR324 cluster bacterium lautmerah10 ASM146900v2
G001656115	380	1905073	0.00019946742198330457	Moraxella catarrhalis A9
G000427625	379	5029135	7.536087219770398e-05	Methylobacter luteus IMV-B-3098
G001656175	379	1955932	0.00019376951754968987	Moraxella catarrhalis N6
G001468035	379	3356485	0.00011291574370211695	Legionella tucsonensis ATCC 49180
G000759855	379	1699937	0.00022294943871449354	Prochlorococcus marinus str. MIT 9107
G001803345	379	4399495	8.614625087652105e-05	Melioribacter sp. GWF2_38_21 ASM180334v1
G001858525	379	3030228	0.00012507309680987702	Vampirovibrio chlorellavorus isolate NCIMB 11383
G000252165	378	3076861	0.00012285247854875472	Glaciecola punicea ACAM 611
G000787795	378	9528734	3.9669488097789274e-05	Streptacidiphilus jiangxiensis NBRC 100920
G001997265	378	1879987	0.00020106522013184133	Moraxella catarrhalis CDPH_C53
G000718025	378	9343474	4.0456044507642445e-05	Streptomyces purpeofuscus NRRL B-1817
G001720135	377	4380693	8.605944310637609e-05	Methylobrevis pamukkalensis PK2
G001293565	377	3441030	0.00010956021888794924	Ahrensia marina LZD062
G001468085	377	3650667	0.00010326879992067203	Legionella waltersii ATCC 51914
G001895925	377	5684389	6.632199168635363e-05	Phormidesmis priestleyi ULC007
G900099605	376	3619097	0.00010389331924510452	Alteribacillus persepolensis DSM 21632
G000397065	376	4020008	9.353215217482154e-05	Marinobacter lipolyticus SM19
G900053355	376	3503195	0.00010733059392925601	Legionella pneumophila 2531STDY5467329
G000700845	376	1080447	0.00034800411311244325	Chlamydia muridarum Var001
G000023785	375	3540114	0.00010592879212364347	Hirschia baltica ATCC 49814
G001279725	374	7812079	4.7874579865359786e-05	Streptomyces sp. WM4235 ASM127972v1
G000421625	374	2263010	0.0001652666139345385	Thermus islandicus DSM 21543
G000193025	374	1912542	0.00019555126109648834	Moraxella catarrhalis BC8
G000620625	373	7485871	4.982720113664796e-05	Mycobacterium sp. URHB0044 ASM62062v1
G000661895	373	3267233	0.00011416388118019131	Rubrobacter radiotolerans RSPS-4
G000429885	373	2617709	0.00014249101026890307	Dermatophilus congolensis DSM 44180 = NBRC 105199 DSM 44180
G000721105	373	10063079	3.706619017897007e-05	Streptomyces cellulosae NRRL B-2687
G000507245	372	3782798	9.833990606952843e-05	Salinispira pacifica L21-RPul-D2
G000187625	372	1635292	0.0002274823089698965	Helicobacter suis HS1
G000024845	372	3386737	0.00010984023855410089	Rhodothermus marinus DSM 4252
G000220505	372	3862761	9.63041720675962e-05	Microbulbifer agarilyticus S89
G001897535	372	3123620	0.00011909259128831291	Bacteroidetes bacterium 37-13 ASM189753v1
G000312665	372	6461927	5.756796695474895e-05	Rhizobium mesoamericanum STM3625
G000163555	372	1237371	0.00030063739977743135	alpha proteobacterium HIMB114 HIMB114 v2.0
G000314005	372	5323600	6.987752648583665e-05	Spirulina subsalsa PCC 9445
G000426705	371	3949848	9.39276650645797e-05	Spirochaeta cellobiosiphila DSM 17781
G001598915	371	5538168	6.698966156317396e-05	Williamsia muralis NBRC 105860
G001897445	371	1883020	0.00019702392964493208	Alphaproteobacteria bacterium 33-17 ASM189744v1
G001311945	371	1176939	0.00031522449336796553	Aciditerrimonas ferrireducens JCM 15389
G000008685	370	1521208	0.0002432277505771729	Borrelia burgdorferi B31
G001424485	370	4764686	7.765464502802493e-05	Modestobacter sp. Leaf380 Leaf380
G000716595	370	8934493	4.141253454448954e-05	Saccharothrix sp. NRRL B-16314 ASM71659v1
G000058485	369	7497934	4.921355669441742e-05	Frankia alni ACN14a ACN14A
G000350125	369	2212909	0.00016674883603437827	Richelia intracellularis HM01
G000428525	369	3208823	0.00011499543602124517	Hellea balneolensis DSM 19091
G000830965	369	1072952	0.0003439110044065345	Chlamydia muridarum str. Nigg CM972
G000717345	369	8181439	4.510209023131505e-05	Streptomyces lydicus NRRL ISP-5461
G000745135	368	4191297	8.78009838004799e-05	Rhizobiales bacterium YIM 77505 ASM74513v1
G000332035	368	4025114	9.142598197218762e-05	Gloeocapsa sp. PCC 73106 ASM33203v1
G001399775	368	2338641	0.00015735634498839282	Thermus aquaticus Y51MC23 ASM139977v1
G001277345	368	6198757	5.9366740783676466e-05	Paenibacillus sp. FJAT-22460 ASM127734v1
G000632985	367	884232	0.0004150494440373115	Neorickettsia helminthoeca str. Oregon
G001656205	367	1942453	0.00018893636036496121	Moraxella catarrhalis N19
G000421185	366	3852644	9.499969371683447e-05	Ornithinimicrobium pekingense DSM 21552
G000689395	366	3415905	0.00010714583690120188	Candidatus Phaeomarinobacter ectocarpi Ec32
G000429005	366	3709060	9.867729289900945e-05	Novosphingobium acidiphilum DSM 19966
